Vmag,Plx,B-V,Abs Mag
5.99,9.79,1.034,1.6224346163937242
8.22,3.5,1.064,1.6238639112994484
9.86,7.73,0.789,0.2796410121633503
8.0,2.84,1.193,1.8933633199059248
9.4,10.7,0.57,0.1812324446295804
9.1,3.83,1.169,1.1936024520627546
2.07,33.6,-0.038,2.1193214452203115
8.11,2.18,0.098,2.0790870127907906
8.89,2.8,1.179,1.5496839373155613
9.43,1.52,0.47,1.864312824110455
7.59,25.15,0.626,0.1629240212161079
8.72,2.88,0.071,1.593215024481538
9.86,2.3,0.157,1.3325443279648144
9.23,0.65,0.988,2.682173286714289
9.5,5.59,0.493,0.7051763842271536
10.73,45.64,1.46,-1.6106912714923545
7.59,7.6,0.508,1.2023728154384172
7.41,12.72,0.606,0.82702577737521
9.26,11.01,0.675,0.21242536205649679
7.78,14.43,0.358,0.5694673378130115
7.76,2.77,1.618,2.011040461871103
8.94,9.47,0.419,0.4713000419934531
8.95,2.3,0.435,1.6965443279648145
6.41,2.17,0.998,2.763080532302941
6.11,2.42,1.664,2.788369268039138
7.76,8.84,0.415,1.0030954699738537
7.38,2.89,1.326,2.1262043144869045
6.21,30.26,0.504,0.5542621526256639
7.05,5.97,0.963,1.6280513377412618
7.44,6.36,-0.006,1.417085768703172
8.5,5.07,0.406,1.189984081333328
7.84,5.19,1.125,1.4336652843030844
11.01,-2.92,1.5,0.6652342971031635
7.88,5.03,0.473,1.4448640298881452
9.1,3.19,1.113,1.3524186338856379
8.65,6.86,0.471,0.8673517685864965
8.41,16.24,0.588,0.21482795018968695
7.81,8.58,0.481,1.0090254243025893
7.43,11.61,0.296,0.8983355605228525
8.76,0.97,0.965,2.5224565314675105
7.58,4.72,0.994,1.6201160027318244
9.55,4.78,0.473,0.8211442067757619
6.82,3.19,1.568,2.264418633885638
10.24,1.8,0.46,1.3934549897933877
6.24,7.78,0.976,1.7220408060206218
7.31,1.36,1.43,2.808922183259565
10.52,3.4,0.51,0.7290421659154898
9.27,0.25,1.146,3.4961199826559253
7.13,3.16,1.64,2.1486258347631924
9.14,2.6,1.053,1.5140533040583637
8.48,12.89,0.537,0.38749416529319375
8.57,31.34,0.885,-0.42019798426514293
7.21,7.86,1.087,1.3251549079211842
9.05,1.01,1.64,2.3713572524347146
7.72,18.22,0.62,0.39090325472604126
8.03,7.7,0.364,1.0150185496550364
6.47,8.65,0.242,1.5379677850703721
5.57,11.17,1.043,1.6758936537687816
6.32,7.0,0.738,1.7818039199714863
7.78,6.49,0.417,1.2635106063992612
11.65,22.5,1.26,-1.364365036222725
8.58,10.46,0.714,0.5289366309374891
10.37,3.89,0.432,0.6721007973485849
9.23,6.32,0.383,0.7065658434352298
9.2,8.35,0.811,0.4766270490327962
6.93,16.09,0.8,0.8148879118019412
11.73,42.82,1.493,-1.955293325916839
9.32,4.32,0.549,1.0010325063701757
7.11,8.73,0.476,1.2739715125888604
9.79,0.11,1.01,4.001214629683551
8.21,2.98,1.339,1.7675674718474894
8.42,1.37,1.4,2.3585588656871863
7.05,3.15,-0.122,2.183378892420799
9.26,6.75,0.671,0.6373924543379502
2.28,59.89,0.38,1.5332913738315823
8.77,4.8,0.461,1.1295175252488259
9.25,5.87,0.537,0.7627237975047712
9.3,4.36,0.972,1.0010270214628274
10.63,12.2,0.525,-0.42471966134949674
9.9,4.56,0.561,0.7220703146711298
9.89,6.48,0.617,0.42084998825881287
9.33,17.75,0.812,-0.23039671478222595
7.78,22.07,0.68,0.2003953336766898
7.02,17.03,0.932,0.7295707040747977
8.89,1.97,1.033,1.8550675476768141
9.6,7.75,0.446,0.3813965949873797
7.07,19.28,0.644,0.601785940866376
6.01,8.56,0.203,1.7310524706456936
5.42,14.57,0.414,1.5050808964600197
9.11,11.89,0.83,0.20563629076261733
8.24,1.42,0.08,2.3994233112338867
8.97,6.32,0.442,0.8105658434352296
3.88,23.28,1.013,1.7140340480442986
8.59,7.58,0.484,0.8046615887358929
7.17,4.96,0.031,1.7410366470196053
7.94,13.8,0.66,0.5442418271975267
7.27,4.21,1.22,1.8434358083286635
9.59,1.88,0.49,1.6156843014726405
7.94,2.08,1.439,2.187873330074477
8.52,16.26,0.687,0.16975891748390132
7.59,5.36,1.005,1.5056704206144598
9.17,1.78,1.029,1.8311599953822122
8.08,4.57,1.068,1.4481675998602994
9.8,3.03,0.524,1.1171147429953898
8.92,8.17,0.499,0.6075558869351688
9.91,4.45,0.355,0.7392799780381367
9.42,4.76,1.565,0.8767860945590138
8.84,2.91,1.128,1.5362140220281855
10.15,1.4,1.5,1.6477439286435238
8.37,3.25,0.952,1.6282332780422515
9.33,-0.54,1.63,2.803212480354063
9.35,0.55,0.075,2.7792746210115125
7.4,4.31,1.571,1.7710454596785368
8.35,6.9,0.437,0.9823018185254895
9.53,23.86,0.965,-0.5673408786686458
9.59,6.24,0.469,0.573630820635152
10.05,0.16,0.486,3.5717600346881495
8.57,13.92,0.644,0.2847215294509134
8.48,5.62,0.56,1.1085273688618777
8.43,12.54,0.906,0.4314049270106047
8.45,3.57,0.955,1.514663567775614
8.84,17.08,0.833,-0.0009757327059723764
8.64,14.21,0.716,0.23881184414506046
8.42,4.58,0.41,1.3102690439922617
6.34,7.37,0.164,1.729065024281897
7.93,2.27,1.301,2.115948285613755
8.36,5.18,1.072,1.227340480509534
8.32,18.8,0.595,0.12368430147264035
7.77,1.52,1.219,2.528312824110455
6.84,2.68,1.611,2.4077304119424223
8.78,8.36,1.011,0.6435874451219675
7.19,4.44,0.974,1.82923405977076
8.5,1.7,1.166,2.1391021572434523
8.82,5.8,0.62,0.9451440128741254
9.04,7.14,0.542,0.6766035764476517
7.93,4.37,0.964,1.5470371260591564
7.66,6.14,0.139,1.3596632577176646
9.03,1.27,1.014,2.1803925580880863
5.54,10.04,-0.064,1.7805325743819993
5.29,13.45,1.049,1.626555431323147
8.13,9.63,0.456,0.7807474257509306
7.51,7.21,0.251,1.280129470561142
9.08,1.56,1.031,1.9817508032910767
7.1,10.24,0.345,1.1394000867203764
7.88,11.15,0.476,0.7534502652316413
9.4,1.08,0.539,2.1731524890261005
9.06,4.59,0.293,1.0523746289254774
8.38,7.73,0.371,0.8716410121633498
10.65,10.83,1.077,-0.32925691325064077
7.77,3.13,1.603,1.9009113249071035
8.5,4.15,1.042,1.3639038065758147
8.61,3.05,1.156,1.5874003213064287
10.05,6.95,0.7,0.29603039081977195
8.71,3.6,0.594,1.403394998465425
9.37,4.95,0.409,0.8627896021328627
6.97,3.21,1.377,2.198989935190256
8.56,8.5,0.524,0.7171621485714145
9.34,-2.57,0.815,1.444133753337411
9.47,6.1,0.526,0.6413403299784657
8.11,4.74,1.032,1.40444331665183
8.91,3.93,0.356,1.2472148992491465
7.83,1.12,1.311,2.769563954659637
8.95,2.74,1.104,1.5444988743592243
7.2,2.98,-0.053,2.1715674718474895
9.37,5.26,0.411,0.8100285116925221
5.84,18.18,0.973,1.1448122422281028
5.01,3.24,0.405,2.9749099795867755
9.81,3.85,0.437,0.9050785409829984
9.27,2.76,1.12,1.4101818358695648
9.5,7.14,0.423,0.4926035764476513
9.32,4.82,0.511,0.9059059235223007
8.92,13.53,0.578,0.1694044068047539
8.38,10.15,0.508,0.6350679155015364
7.74,10.35,0.473,0.8741193004141266
8.6,3.27,1.042,1.5309044946794281
9.49,4.92,1.232,0.8200697944652792
8.35,6.17,0.528,1.0794296719335168
7.11,3.65,1.528,2.0314142710870504
9.87,4.11,0.503,0.8243163562478617
8.98,7.48,0.471,0.660196804271077
7.75,1.83,1.487,2.3750978205391413
8.24,12.91,0.491,0.4821475154671592
6.74,6.52,-0.074,1.6755048085361595
6.83,4.74,1.429,1.9164433166518298
7.7,7.1,0.144,1.2174833025618494
6.7,1.66,-0.017,2.8797838239198903
8.67,3.45,1.037,1.4563618098534516
8.73,5.51,0.563,1.0256968022964297
9.63,0.66,1.462,2.508912128916262
6.66,15.06,0.372,0.9803500562706361
8.29,5.16,0.077,1.2587005967455775
8.47,15.57,0.574,0.22742277486375925
8.16,2.91,1.165,1.8082140220281855
8.97,8.77,0.497,0.5260008132679189
7.51,18.2,0.503,0.47585722402985053
8.97,1.74,0.674,1.9309015034348005
8.55,4.38,0.692,1.2970517789918006
5.84,15.35,1.0,1.2917832403735894
7.85,3.75,0.099,1.7119374645445624
8.68,7.95,0.588,0.7272657426870595
8.05,4.86,0.878,1.406727461475413
8.27,1.62,0.146,2.272969970914738
7.68,3.48,1.028,1.8448415121068382
9.4,9.43,0.551,0.2909766145253432
7.77,8.8,0.405,1.0030346556996625
6.89,4.7,0.951,1.8998042841285645
7.55,2.46,1.354,2.198129785793242
8.27,7.77,0.517,0.9111579623981715
8.16,2.91,1.677,1.8082140220281855
8.07,2.95,-0.015,1.8323559680436738
7.91,4.0,0.024,1.6318800173440748
7.71,2.25,1.253,2.211634963777275
10.16,4.41,0.689,0.647122821064323
8.41,16.45,0.575,0.2036681954280141
8.88,1.02,1.169,2.4307996564761645
9.64,1.44,0.56,1.8272750158095004
7.93,3.61,1.096,1.7129855961886844
7.78,4.53,1.302,1.5758035959743362
8.9,6.25,0.5,0.8482399653118495
8.55,12.6,0.435,0.37925890976487364
9.15,9.37,0.477,0.3965208182244432
10.86,39.19,1.418,-1.5303505269562052
11.55,24.32,1.395,-1.3919271412013952
9.08,0.9,1.076,2.4595149811213504
7.44,3.61,0.998,1.9089855961886841
10.35,-0.33,1.269,2.822972120244225
6.68,4.43,1.212,2.0351925475538613
8.85,4.41,0.585,1.1711228210643232
8.9,8.36,0.473,0.5955874451219672
8.24,7.22,0.184,0.9869256048607216
6.74,3.88,1.025,2.1263365488115853
10.75,4.01,0.863,0.4937112547596355
8.44,2.61,1.33,1.7907189853234384
7.69,4.21,1.163,1.6754358083286633
4.89,52.94,0.487,0.596432126069341
11.8,6.13,0.57,-0.2949209490368304
8.88,4.78,1.14,1.089144206775762
7.7,5.09,1.2,1.5065644353264824
8.6,15.08,0.7,0.2031973169324896
8.44,1.58,0.127,2.226685826091155
9.5,35.69,1.254,-0.9050930959113209
9.03,0.82,1.406,2.560372295232567
7.15,6.06,1.004,1.5750547516674276
7.95,29.35,0.755,-0.11521621116726628
8.23,18.6,0.581,0.16897411156416736
9.81,4.63,0.515,0.7448380179640935
8.48,11.58,0.473,0.4805828812171654
9.33,3.47,0.94,1.1873410504182522
8.97,20.86,0.807,-0.22662860818102432
8.08,2.54,1.122,1.9583325667601237
7.47,2.26,1.532,2.3037831217051985
8.34,4.31,0.409,1.395045459678537
7.75,4.71,1.152,1.5539581857422076
8.34,17.0,0.619,0.2031021572434522
5.41,5.61,1.346,2.338074277487677
7.56,9.91,0.551,0.9838526910294494
6.93,7.77,0.994,1.4471579623981714
10.03,21.87,1.293,-0.691697566075274
8.69,6.73,0.185,0.8679698715520466
9.04,27.46,0.891,-0.4934010658014721
8.32,4.04,1.12,1.45923726977879
7.85,7.57,0.561,1.1018082409998549
7.21,4.78,0.916,1.7571442067757623
8.98,3.36,0.966,1.3553214452203117
7.09,2.16,0.137,2.4950924976981383
8.85,8.01,0.518,0.6527349678315246
9.21,0.53,0.142,2.8674482607984215
8.61,20.55,0.643,-0.06962365242417583
7.91,7.11,1.126,1.1322607985404674
7.47,2.14,0.2,2.3511724533016185
8.65,5.08,1.0,1.1282725754321612
8.53,6.88,0.515,0.9128231235289774
9.92,29.15,1.071,-0.8972771181900654
8.09,4.25,0.228,1.507222139899377
5.24,45.85,0.459,0.58132131998792
7.06,1.15,0.63,3.054604319292777
8.45,10.91,0.481,0.5443504988233165
8.73,9.29,0.646,0.5719685720127163
7.45,7.81,0.891,1.2346979322453993
9.02,16.48,0.599,-0.041914414722193885
7.51,12.79,0.491,0.7822589110426922
7.32,1.99,0.038,2.4742938471805864
8.17,1.34,1.14,2.477790403270385
9.45,4.21,0.26,0.9714358083286637
9.72,9.92,0.557,0.11897665569164247
9.34,10.46,0.695,0.22493663093748922
8.75,4.77,1.125,1.1429632419197722
9.32,3.89,0.625,1.0921007973485843
7.91,10.93,0.392,0.758759676100594
7.49,2.05,1.6,2.3804922778884916
6.53,7.97,1.041,1.5850833572077747
6.18,5.93,1.467,1.981890613271475
8.69,2.85,0.403,1.6143102799829798
6.58,6.88,0.99,1.6928231235289772
7.8,0.15,1.634,4.527817481888638
7.19,10.9,0.398,1.0491470041187525
8.17,3.49,1.048,1.6463491460816404
6.56,6.05,1.074,1.8124892506950627
8.73,38.88,1.045,-0.671452512508474
7.62,17.21,0.758,0.48043825934487927
8.66,10.57,0.43,0.48785002538514777
8.68,0.0,1.29,0
8.2,2.97,1.269,1.7744871013655754
8.96,3.11,1.243,1.4304792219463247
7.36,6.68,1.082,1.4064470750489086
6.87,9.42,0.262,1.303898194414245
7.6,3.46,1.314,1.881847802414447
5.29,5.33,1.478,2.4305455819468555
9.12,4.88,0.479,0.9751603559945792
8.25,9.81,0.448,0.7166619852401027
7.43,10.44,0.335,0.9905990026675134
8.88,1.79,1.047,1.9422939380402133
7.95,-0.41,1.537,3.5944322865605285
7.69,2.89,1.709,2.002204314486904
8.94,4.7,1.151,1.079804284128565
10.58,8.64,0.6,-0.10502748495778676
10.05,9.1,0.643,0.061917215357812694
8.88,2.01,0.934,1.841607885159022
9.0,5.47,0.415,0.9240253473331383
8.24,3.99,1.583,1.5020542086265034
8.18,19.39,0.669,0.15284438184258953
9.91,2.9,0.521,1.1112040042020879
8.88,1.76,0.022,1.9569746643717
8.44,24.69,0.739,-0.16104217986386438
8.73,15.32,0.707,0.13748246940682946
9.12,4.61,0.471,1.024598149220704
9.23,5.62,0.995,0.8085273688618777
8.66,21.09,0.743,-0.11215315947897295
8.88,4.78,0.352,1.089144206775762
8.14,5.39,0.364,1.2808224696265225
11.67,34.54,1.48,-1.7446446664628799
7.44,0.07,1.522,5.333803919971485
7.22,1.73,0.054,2.635907793742409
6.5,6.3,1.112,1.8013189010928365
10.07,2.07,0.724,1.3400593090861643
7.01,5.28,1.106,1.7507321549323756
8.15,5.91,0.029,1.196825038237489
7.95,15.34,0.945,0.4483492807740756
8.18,1.12,1.363,2.6295639546596368
10.72,4.48,0.565,0.40944397200371174
9.56,7.06,0.659,0.4783905978963922
8.51,4.18,0.873,1.3536474364499298
7.22,4.68,1.051,1.7715082938517521
7.53,4.24,0.98,1.7332682868145344
9.27,8.04,0.79,0.4814879025030976
10.78,3.81,0.65,0.5261500486487616
9.85,15.9,0.939,-0.342794248640903
7.34,2.37,1.639,2.314503307979792
9.55,4.23,0.353,0.9273192652499149
8.19,2.79,1.345,1.832791593452805
6.63,18.06,0.402,0.8345645080450265
8.63,4.71,1.1,1.2019581857422073
8.8,6.35,0.725,0.8744525494160484
9.86,5.72,0.601,0.541207942413952
6.71,1.21,-0.116,3.1504292593670997
7.22,49.18,0.775,-0.2715770488053966
8.49,1.97,1.63,2.0150675476768143
7.37,2.47,1.619,2.2666060934806684
10.51,5.93,0.57,0.24989061327147494
8.84,4.68,0.426,1.1235082938517522
10.54,0.03,0.82,4.8297574905606755
8.39,2.51,1.223,1.8446525570379237
8.19,7.41,0.407,0.9843635840413437
7.94,0.92,0.501,2.8964243453088896
8.62,5.43,0.505,1.0824003408223064
7.8,2.95,1.099,1.940355968043674
7.17,8.09,0.202,1.3161029567754554
10.74,27.5,1.308,-1.1746653876605255
10.1,5.52,0.584,0.47612184454160233
6.66,6.07,0.961,1.7696226178494847
9.94,5.79,0.626,0.4986428725451276
7.69,5.76,0.958,1.4031550331535758
7.62,4.7,1.217,1.6078042841285651
11.44,1.56,1.2,1.037750803291077
8.75,11.11,0.401,0.4085718821182649
7.58,6.4,1.097,1.3556400520322256
9.02,9.18,0.489,0.46631463759751524
9.03,3.85,1.263,1.217078540982999
10.41,24.96,1.36,-0.9584891620207727
6.52,7.17,1.05,1.6809616886644
8.17,-0.86,0.899,2.863003097512865
7.57,14.72,0.453,0.6361843799970395
10.01,2.43,0.856,1.2247874528033758
10.68,5.84,0.689,0.19517430577520117
8.39,3.67,1.05,1.514667871495821
8.05,1.79,1.165,2.2742939380402136
6.63,8.55,0.226,1.4840677705436551
9.17,5.06,1.005,0.9236989663204017
7.55,5.66,1.24,1.474367137623457
7.21,3.38,1.53,2.0581665994446907
2.83,9.79,-0.19,2.886434616393724
12.49,37.3,1.4,-2.139417663617375
7.44,5.17,1.279,1.5970189138121147
8.83,4.39,1.136,1.1830709595157574
7.98,11.12,0.396,0.7157904255079224
7.45,10.64,0.48,0.9661167440819411
7.72,10.64,0.333,0.8581167440819414
5.78,4.0,1.71,2.4838800173440747
7.32,3.6,0.061,1.959394998465425
6.24,8.08,0.68,1.6891772784508277
10.24,0.12,0.57,3.7456375079047506
9.86,28.3,1.19,-0.8475728710485804
8.72,3.88,1.037,1.3343365488115853
10.88,1.8,0.39,1.1374549897933874
8.44,2.49,1.079,1.8316013058085274
10.68,1.92,0.738,1.1613975425929008
10.77,36.74,1.444,-1.438278303939579
8.84,4.32,1.202,1.1930325063701759
9.05,30.0,0.913,-0.5742425094393251
5.71,28.57,0.331,0.8041795192345134
9.58,1.79,1.0,1.6622939380402137
8.58,4.09,0.178,1.3445533839853163
8.2,4.67,0.083,1.3813662388677759
7.98,7.03,0.214,1.1140893499603517
9.22,2.87,0.993,1.396236206532015
11.14,51.12,1.556,-1.873181690300688
7.26,4.88,1.257,1.719160355994579
10.96,11.12,0.952,-0.4762095744920778
8.65,5.97,0.442,0.9880513377412617
5.94,3.22,1.548,2.6082882566083376
8.99,4.25,1.134,1.147222139899377
8.08,7.52,1.055,1.0155643188167154
6.14,4.23,1.49,2.291319265249915
8.59,4.06,0.097,1.346947932845612
6.97,9.78,0.18,1.2313222904247976
6.86,6.48,1.096,1.6328499882588132
7.41,13.08,0.44,0.8027845120235029
8.73,1.46,-0.117,2.1792942884311257
8.07,9.34,0.559,0.8313062475398134
8.54,2.5,1.31,1.7881199826559253
6.79,2.79,1.257,2.392791593452805
8.96,8.59,0.465,0.548013672337515
9.08,1.55,1.155,1.9873366036594171
9.48,1.4,1.58,1.9157439286435238
8.9,1.09,1.633,2.365147004118753
9.09,6.24,0.631,0.773630820635152
8.76,22.86,0.743,-0.22215245211852555
7.15,14.45,0.513,0.8202643058148663
7.39,3.24,-0.165,2.022909979586776
8.93,10.74,0.628,0.3659914372729268
8.74,-0.03,1.297,5.549757490560675
6.91,3.11,1.12,2.2504792219463248
9.42,24.14,0.962,-0.5334745315226606
7.41,4.28,0.947,1.7731124619736558
9.22,6.69,0.523,0.6611477644643535
8.79,0.45,0.115,3.177574972449313
6.22,11.13,0.009,1.4190096713305842
7.17,3.49,1.626,2.0463491460816403
8.4,5.52,0.398,1.1561218445416022
8.6,3.2,0.416,1.549700043360188
6.97,2.4,1.341,2.4515775165767884
8.36,23.68,0.645,-0.09276339610176407
9.23,2.66,1.12,1.458236726737866
8.25,1.26,1.735,2.4992589097648743
7.7,3.42,0.661,1.85194778788773
7.0,9.36,0.534,1.2574483025237897
7.32,21.66,0.521,0.40068309542139674
8.6,3.59,1.07,1.449811102843362
10.25,5.7,0.45,0.3882502886550171
8.08,13.44,0.461,0.5112014625643873
7.84,0.69,1.195,3.1863018185254894
7.7,4.17,1.468,1.6797278900524852
6.66,21.62,0.462,0.6662886207654168
7.99,3.0,1.145,1.849757490560675
8.2,4.1,0.214,1.4944322865605293
7.84,4.39,0.035,1.5790709595157575
7.42,20.23,0.64,0.4200082344583905
10.2,2.39,0.794,1.1632041981037249
6.63,2.53,1.697,2.541758957648365
6.89,18.19,0.502,0.7243346018730324
8.51,22.51,0.73,-0.10875099000103994
9.0,1.72,0.356,1.9289431061849023
9.42,11.19,0.831,0.13433982694330027
7.72,2.65,1.029,2.065508252126384
8.17,7.15,0.563,1.0233879163978385
7.19,3.74,1.34,1.9782567955990396
8.93,7.55,0.618,0.6721060967416236
8.08,3.32,1.251,1.7257238325919275
8.23,10.93,0.475,0.6307596761005939
8.31,2.65,-0.015,1.8295082521263843
5.13,5.21,1.601,2.5143245534009515
10.17,2.69,0.472,1.072495439995184
9.54,0.5,1.071,2.7860599913279627
6.95,12.17,0.494,1.0494188435398701
9.17,0.1,0.984,4.332
8.85,4.21,1.01,1.2114358083286636
6.68,4.48,1.172,2.025443972003712
8.77,1.39,1.534,2.20597039949181
9.49,8.31,0.476,0.364797952431778
8.27,1.62,0.2,2.272969970914738
4.79,10.01,1.572,2.0831318450413634
7.03,11.81,0.461,1.04350020477297
8.69,-0.43,1.401,3.2570630888408276
4.44,6.62,1.64,2.5822840211205995
8.9,2.74,1.064,1.5644988743592239
9.18,13.85,0.657,0.04510045319906553
9.1,12.12,0.681,0.19299476033946555
8.71,0.97,1.367,2.54245653146751
6.63,7.76,1.03,1.5682765574836235
7.92,3.02,1.2,1.8719861140856988
8.1,3.37,0.067,1.7047401982573227
8.67,0.11,1.062,4.44921462968355
8.4,1.29,0.169,2.418820579401502
7.13,3.93,1.17,1.9592148992491467
10.22,6.24,0.61,0.3216308206351517
8.49,8.41,0.528,0.7544080084041755
6.82,11.33,0.257,1.1635401802732055
10.04,13.96,0.84,-0.3057708365742844
8.62,7.09,0.556,0.8507075296338673
8.12,4.97,0.3,1.3592872225333363
8.01,6.81,0.445,1.1297057761744298
5.77,9.4,-0.084,1.7457442928006028
6.64,4.57,1.499,2.0241675998602995
6.25,9.18,-0.004,1.574314637597515
7.06,4.35,1.0,1.8990214860907255
6.17,4.41,1.344,2.243122821064323
6.02,12.47,0.312,1.4002670930429146
7.58,15.91,0.396,0.5646596407068365
8.1,0.76,1.477,2.9983728154384175
8.41,6.97,0.492,0.9495344438039812
8.16,0.78,1.304,2.951810794619039
8.99,8.05,0.428,0.5924082392642628
7.68,1.79,1.188,2.4222939380402138
9.09,9.36,0.53,0.4214483025237897
7.67,1.8,-0.086,2.421454989793388
9.72,4.47,1.073,0.8113849537361268
8.57,22.9,0.695,-0.1476709646797758
7.34,6.25,1.02,1.4722399653118496
6.34,2.47,1.555,2.6786060934806684
8.44,2.02,1.33,2.0132972611067528
9.09,4.9,0.397,0.9836078399429725
7.99,10.99,0.389,0.7220046151530191
9.14,1.88,1.245,1.7956843014726402
9.91,2.73,0.807,1.163674705918488
8.98,5.97,0.505,0.8560513377412617
6.35,7.92,-0.002,1.6625496368210129
8.17,3.42,1.109,1.66394778788773
8.71,3.54,1.639,1.417993475948424
8.39,4.95,0.912,1.2547896021328622
8.66,6.57,0.942,0.9008692608804385
8.71,1.26,1.498,2.315258909764874
9.13,8.77,0.514,0.46200081326791886
10.55,2.16,0.671,1.111092497698138
9.4,6.0,0.478,0.6836974992327125
10.36,12.24,0.89,-0.3195628356190845
7.5,5.94,1.032,1.452427110037613
9.69,4.87,0.575,0.7489420775707314
11.67,0.79,0.65,1.536745817419117
8.7,5.26,0.408,1.0780285116925221
8.35,0.3,1.491,3.705757490560676
7.75,9.22,1.015,0.9705381578927412
7.67,7.89,0.417,1.1378459935811596
9.7,1.95,0.56,1.5399307772749642
6.76,4.05,-0.046,2.0810899535706633
7.33,10.91,0.441,0.9923504988233163
9.12,3.79,0.58,1.1947215800638555
7.89,2.13,1.08,2.1872407931225246
8.53,5.97,0.245,1.0360513377412621
8.79,3.77,0.904,1.3313172995884144
9.46,3.66,0.479,1.0890378292111784
10.66,14.39,1.088,-0.5801215878732104
9.11,1.67,-0.042,1.9105670577048337
11.49,191.86,1.75,-3.16196888026791
7.65,5.43,1.184,1.4704003408223059
9.16,2.84,0.057,1.4293633199059248
7.87,4.09,1.6,1.6285533839853166
9.08,2.43,1.391,1.5967874528033756
7.45,-0.47,1.62,3.675804284128565
9.16,2.99,1.06,1.3846576233511407
6.98,3.45,1.151,2.1323618098534514
8.78,2.32,1.113,1.7570240302182012
10.0,8.16,0.68,0.1766196824922776
8.93,6.48,0.518,0.8048499882588132
9.44,0.86,1.19,2.355003097512865
8.45,3.36,1.214,1.5673214452203124
8.24,7.49,0.364,0.955036364601067
8.57,5.22,0.453,1.1366589939954757
8.27,0.87,-0.001,2.812961494762763
8.54,11.65,0.551,0.4513481492759247
7.9,4.17,0.045,1.599727890052485
8.88,2.24,0.12,1.747503963331674
10.44,3.86,0.64,0.6508253906564903
8.46,0.92,1.639,2.6884243453088894
10.83,1.85,0.392,1.1336565431939722
7.48,6.68,0.949,1.3584470750489086
8.4,2.17,0.322,1.967080532302941
9.05,10.45,0.557,0.3417674191058541
8.64,0.51,0.215,3.128859647804127
6.43,5.76,0.838,1.907155033153576
6.49,4.63,0.983,2.0728380179640937
8.77,1.77,1.108,1.996053467276387
9.88,1.63,1.098,1.6236247911920842
7.13,7.32,0.046,1.4189778378832163
8.05,3.09,0.941,1.8000830411503306
